user_id,Action,Adventure,Cars,Comedy,Dementia,Demons,Drama,Ecchi,Fantasy,Game,Harem,Historical,Horror,Josei,Kids,Magic,Martial Arts,Mecha,Military,Music,Mystery,Parody,Police,Psychological,Romance,Samurai,School,Sci-Fi,Seinen,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Space,Sports,Super Power,Supernatural,Thriller,Unknown,Vampire,Yaoi
75,7.166666666666667,7.34375,,7.816901408450704,9.0,8.2,8.288135593220339,7.8,7.869565217391305,10.0,6.5,8.0,8.416666666666666,10.0,9.0,6.833333333333333,5.5,9.0,8.857142857142858,6.8,8.35,7.857142857142857,9.5,8.583333333333334,7.945945945945946,6.0,8.065217391304348,8.071428571428571,8.692307692307692,6.8,,7.392156862745098,,8.575,,7.882352941176471,7.125,7.766666666666667,8.6,,7.5,
77,8.571428571428571,8.666666666666666,,9.25,7.666666666666667,,8.857142857142858,,9.5,,,,8.0,10.0,,10.0,,8.5,10.0,10.0,9.125,,10.0,8.88888888888889,8.75,,8.0,8.333333333333334,10.0,10.0,,10.0,,9.666666666666666,7.0,,10.0,8.6,10.0,,,
78,9.085714285714284,9.25,,9.071428571428571,,9.25,8.9375,8.625,9.130434782608695,,8.333333333333334,8.857142857142858,8.5,9.0,10.0,9.066666666666666,9.5,8.333333333333334,8.6,9.0,9.125,9.0,10.0,9.0,9.024390243902438,8.5,8.846153846153847,8.555555555555555,8.6,9.285714285714286,,9.064516129032258,,8.916666666666666,9.0,9.0,9.076923076923077,9.238095238095235,10.0,,9.666666666666666,
79,7.0,,,9.5,,,8.666666666666666,,,,,,7.0,,,,,,,10.0,8.5,,,8.5,10.0,,9.5,,8.5,,,9.5,,,,9.5,,8.5,,,,
80,7.656716417910448,7.925925925925926,9.0,7.804878048780488,,6.285714285714286,8.0,6.925925925925926,7.6,7.8,6.533333333333333,8.25,7.444444444444445,9.0,,8.0,9.0,7.571428571428571,8.375,9.0,8.28,8.333333333333334,9.2,8.533333333333333,7.637931034482759,7.6,7.867647058823529,7.956521739130435,7.875,8.444444444444445,6.0,7.956521739130435,,8.076923076923077,7.0,8.35,8.0,8.179487179487179,7.75,,8.6,
81,7.805194805194805,8.0,6.0,7.960629921259843,,6.5,8.227848101265822,6.6923076923076925,7.950617283950617,8.181818181818182,7.0625,7.222222222222222,7.333333333333333,,8.0,7.7894736842105265,7.666666666666667,6.857142857142857,6.166666666666667,8.090909090909092,8.0,7.6,,8.0,7.961165048543689,8.0,8.172413793103448,7.366666666666666,8.090909090909092,8.137931034482758,7.5,7.963414634146342,,8.166666666666666,,8.866666666666667,7.774193548387097,7.829268292682927,8.333333333333334,,7.25,
82,7.416666666666667,7.6875,,7.784615384615384,7.0,7.714285714285714,7.580246913580247,8.0,7.470588235294118,9.0,7.0,7.666666666666667,6.75,8.428571428571429,,7.666666666666667,,6.0,7.888888888888889,6.571428571428571,7.066666666666666,8.0,7.3076923076923075,7.107142857142857,7.171428571428572,,8.07843137254902,7.173913043478261,7.2105263157894735,7.6,,8.071428571428571,7.25,8.0,,8.033333333333333,7.6923076923076925,7.38,7.142857142857143,,5.0,5.0
83,7.166666666666667,7.391304347826087,9.333333333333334,7.201754385964913,9.0,6.904761904761905,7.5625,5.90625,6.660714285714286,7.3,5.235294117647059,8.416666666666666,7.333333333333333,6.0,,7.088888888888889,6.375,6.5,7.380952380952381,9.0,7.074074074074074,8.2,6.333333333333333,7.333333333333333,6.358974358974359,8.375,6.925531914893617,7.108695652173913,8.0,7.0,,7.569767441860465,,7.625,,8.529411764705882,7.777777777777778,6.96969696969697,7.555555555555555,,6.75,
84,7.3,6.964285714285714,,7.107142857142857,7.0,6.0,7.066666666666666,9.0,7.0,10.0,9.0,7.666666666666667,9.0,,6.066666666666666,6.5,7.25,7.5,,,8.0,7.0,8.0,8.25,8.625,8.5,9.5,7.8,8.5,,,8.153846153846153,,,9.0,9.0,7.25,8.166666666666666,8.0,,,
85,6.394904458598727,6.890410958904109,6.0,6.083969465648855,4.909090909090909,6.0,6.871559633027523,5.25,6.396039603960396,5.25,5.444444444444445,7.611111111111111,5.7,8.0,6.0,6.521739130434782,5.7,6.8125,7.052631578947368,4.375,7.052631578947368,3.8333333333333335,7.363636363636363,7.24,6.5064935064935066,6.25,5.934426229508197,6.627659574468085,7.0,6.666666666666667,3.0,6.388235294117648,,6.478260869565218,7.571428571428571,5.8,5.666666666666667,6.638095238095239,7.064516129032258,,6.875,
87,7.75,,,8.272727272727273,,,9.0,7.0,,,8.0,8.0,,,,8.0,,,8.0,10.0,,8.0,,7.0,8.25,,8.125,8.0,7.0,,,8.0,,9.0,,8.0,8.333333333333334,8.0,,,,
88,8.407407407407407,8.461538461538462,,8.368421052631579,,,9.2,8.0,8.333333333333334,,8.5,9.0,7.5,,,8.25,7.75,10.0,9.2,,9.166666666666666,,9.5,9.25,8.8,,9.25,8.75,9.0,,,8.523809523809524,,10.0,,,8.5,8.4,10.0,,,
89,7.983050847457627,7.909090909090909,9.0,8.03125,8.714285714285714,7.5,8.088235294117647,7.5,7.6521739130434785,7.5,3.0,7.5,8.363636363636363,,,8.25,,8.0,8.0,8.0,8.041666666666666,8.75,9.0,8.142857142857142,8.0,7.333333333333333,8.25,8.0,8.5,,,8.0,,7.7,8.0,9.0,7.833333333333333,8.038461538461538,8.636363636363637,,7.75,
90,8.42056074766355,8.30232558139535,9.0,8.518716577540108,9.5,8.789473684210526,8.493333333333334,7.388888888888889,8.344827586206897,9.666666666666666,7.846153846153846,8.4,8.0,8.5,8.0,8.166666666666666,8.0,8.12,7.761904761904762,8.666666666666666,8.463414634146341,8.454545454545455,9.5,9.0,8.36046511627907,9.571428571428571,8.329411764705883,8.348484848484848,8.693877551020408,8.852941176470589,7.857142857142857,8.34375,8.666666666666666,8.6625,7.5,9.75,7.833333333333333,8.56,9.071428571428571,,8.8,
91,8.166666666666666,7.818181818181818,,7.666666666666667,,8.0,8.625,,7.857142857142857,8.0,,8.0,,9.0,,8.0,7.4,,9.0,,8.833333333333334,,9.0,10.0,8.166666666666666,,7.666666666666667,9.0,,8.5,,7.833333333333333,8.0,8.0,,8.0,7.714285714285714,8.285714285714286,10.0,,,
92,10.0,,,10.0,,,,10.0,10.0,,10.0,,,,,,,10.0,,,,,,,,,10.0,,,,,,,,,,,,,,,
93,8.11111111111111,8.571428571428571,,7.53125,,,7.743589743589744,7.0,8.4,8.5,7.0,8.0,7.5,,,,8.0,,,7.0,7.777777777777778,7.0,9.0,8.2,7.531914893617022,,7.454545454545454,7.0,7.5,7.473684210526316,,7.9,,7.625,,7.0,8.0,8.0,8.666666666666666,,,
94,8.283950617283951,8.1875,,7.833333333333333,8.142857142857142,8.3,8.0,8.4,7.981818181818181,7.0,5.0,7.0,8.38888888888889,,6.0,6.2,8.0,8.5,8.714285714285714,4.25,8.411764705882353,7.125,8.125,8.838709677419354,7.5,7.0,7.0,8.407407407407407,9.083333333333334,,,8.170212765957446,,7.0,7.333333333333333,,8.208333333333334,8.3,8.25,,7.6,
95,8.142857142857142,8.0,,8.6,,,8.285714285714286,8.6,8.5,8.0,9.0,,7.0,,,10.0,,,,,7.5,,,8.333333333333334,8.333333333333334,,8.0,8.5,8.75,,,9.0,,7.75,,,,8.0,8.0,,10.0,
97,7.425,9.1,,7.625,,7.5,7.352941176470588,7.285714285714286,8.733333333333333,10.0,7.16,8.0,7.142857142857143,8.0,,8.222222222222221,6.666666666666667,8.0,8.5,,7.411764705882353,7.0,10.0,7.4,7.444444444444445,,7.4,7.555555555555555,6.8,10.0,7.0,8.5,,7.625,,,7.545454545454546,7.310344827586207,7.333333333333333,,6.0,
99,10.0,10.0,,9.214285714285714,,,9.333333333333334,,8.0,,8.0,,,,,10.0,10.0,,,,9.0,,,,8.375,,9.076923076923077,10.0,,8.333333333333334,,9.909090909090908,,8.25,,9.666666666666666,10.0,9.714285714285714,,,,
101,9.285714285714286,9.28125,,9.28358208955224,,9.8,9.372881355932204,9.0,9.17142857142857,9.333333333333334,8.333333333333334,9.444444444444445,9.0,10.0,,9.095238095238097,8.5,,9.0,9.363636363636363,9.4375,9.0,10.0,8.8,9.3,9.0,9.205882352941176,9.461538461538462,9.0,9.321428571428571,,9.433333333333334,9.666666666666666,9.266666666666667,,8.666666666666666,9.4,9.558823529411764,9.714285714285714,,9.0,
102,6.887640449438202,6.822222222222222,,6.382716049382716,7.8,6.75,6.864864864864865,5.625,6.705882352941177,5.705882352941177,5.444444444444445,7.5,5.705882352941177,5.666666666666667,,7.166666666666667,4.666666666666667,8.25,7.5,6.5,7.219512195121951,6.352941176470588,7.5,6.7727272727272725,6.068181818181818,8.25,6.171428571428572,7.314285714285714,5.771428571428571,5.181818181818182,8.0,6.876923076923077,1.5,6.354430379746836,7.0,7.0,7.263157894736842,7.169014084507042,8.1,,7.625,
103,8.95,9.666666666666666,,8.625,,8.142857142857142,8.736842105263158,8.5,8.75,9.666666666666666,8.285714285714286,8.5,8.8,9.5,,,,10.0,8.0,,9.066666666666666,9.0,9.0,9.4,8.80952380952381,,8.375,9.0,8.5,8.5,,8.666666666666666,8.75,9.0,,,8.75,8.791666666666666,9.25,,8.25,9.5
104,7.5,6.0,,,,,9.0,,,,,6.0,,,,,,,,,9.0,,,,9.0,6.0,9.0,,6.0,9.0,,,,9.0,,,6.0,9.0,,,,
105,5.0,5.0,,5.0,,5.0,,,5.0,,,5.0,,,,5.0,,,,,,,,,5.0,,,,,,,5.0,,,,,,5.0,,,,
107,6.8604651162790695,6.0,,7.7894736842105265,8.0,7.25,7.333333333333333,7.0,7.045454545454546,6.285714285714286,6.0,7.5,6.833333333333333,,,6.714285714285714,,7.5,7.363636363636363,6.0,6.947368421052632,7.0,7.5,7.666666666666667,6.5,,7.666666666666667,7.473684210526316,6.5,5.0,3.0,7.666666666666667,,8.6,,,7.5,7.36,8.181818181818182,,6.333333333333333,
108,7.518518518518518,7.613636363636363,,7.410714285714286,6.75,6.0,7.651162790697675,7.333333333333333,7.111111111111111,7.2,5.0,7.0,7.0,,6.5,6.888888888888889,6.5,8.3,8.777777777777779,,7.756756756756757,7.75,8.148148148148149,7.826086956521739,7.068965517241379,8.0,7.416666666666667,7.914285714285715,8.125,5.0,,7.673913043478261,,7.588235294117647,8.5,7.0,7.125,7.375,8.142857142857142,,7.6,
110,9.27906976744186,9.714285714285714,,9.41578947368421,,9.3125,9.551724137931034,9.236363636363636,9.402597402597404,9.75,8.954545454545455,10.0,9.0,10.0,,9.464285714285714,9.666666666666666,8.636363636363637,9.5,10.0,8.76923076923077,9.0,10.0,8.88888888888889,9.457317073170731,,9.379032258064516,9.233333333333333,9.5,9.5,,9.530864197530864,,9.662337662337665,,9.241379310344827,9.6875,9.24,9.0,,8.555555555555555,
111,7.445945945945946,7.396694214876033,,7.539622641509434,4.5,7.84375,7.818181818181818,7.176470588235294,7.177215189873418,7.0,6.612903225806452,7.966666666666667,7.916666666666667,7.909090909090909,8.333333333333334,7.176470588235294,7.3076923076923075,6.8,8.565217391304348,8.461538461538462,7.416666666666667,7.555555555555555,8.0,7.885714285714286,7.375,7.666666666666667,7.54054054054054,7.739130434782608,8.014925373134329,7.7894736842105265,6.0,7.840490797546012,,7.535714285714286,9.0,7.521739130434782,7.679245283018868,7.6,8.6,,7.8,
112,6.55511811023622,6.712962962962963,9.0,6.506122448979592,6.1,6.473684210526316,7.113043478260869,5.473684210526316,6.375,6.0,4.714285714285714,6.793103448275862,5.655172413793103,6.0,6.533333333333333,6.674418604651163,6.3,6.709677419354839,6.65625,6.75,6.711111111111111,6.413793103448276,6.285714285714286,6.777777777777778,6.173913043478261,6.666666666666667,6.672897196261682,6.377551020408164,6.438356164383562,6.5,6.5,6.7105263157894735,6.0,6.736263736263736,7.0,7.5,6.666666666666667,6.5390625,7.294117647058823,,5.777777777777778,
113,9.0,8.166666666666666,,8.45,,8.142857142857142,8.764705882352942,,8.375,,8.0,8.8,,8.833333333333334,,8.5,,9.5,9.0,6.0,8.727272727272727,9.5,10.0,10.0,8.11111111111111,9.666666666666666,9.0,8.857142857142858,8.0,7.333333333333333,,8.6,7.0,8.0,,10.0,9.2,8.647058823529411,8.0,,8.0,
117,7.280373831775701,7.11864406779661,8.0,7.346534653465347,,7.5,7.458333333333333,7.3478260869565215,7.2465753424657535,6.875,7.321428571428571,7.5,7.5,,,7.388888888888889,7.5,7.0,7.857142857142857,,7.7894736842105265,7.25,7.0,7.615384615384615,7.238805970149253,,7.409836065573771,7.391304347826087,7.666666666666667,7.0,,7.34065934065934,,7.333333333333333,,8.0,7.175,7.403225806451613,8.0,,7.166666666666667,
118,6.777777777777778,7.375,,7.0,,6.0,9.0,7.5,7.4,10.0,6.0,6.5,6.0,6.0,,6.0,7.333333333333333,6.0,6.0,,7.666666666666667,,,9.0,6.428571428571429,7.0,6.8,6.5,6.5,3.0,8.0,6.714285714285714,,7.5,,,7.333333333333333,6.75,10.0,,,
119,9.304347826086955,9.346153846153848,,9.074074074074074,9.0,9.764705882352942,9.066666666666666,7.875,9.285714285714286,9.1,6.153846153846154,9.761904761904765,8.666666666666666,,,9.2,,,10.0,8.0,9.517241379310343,9.833333333333334,10.0,8.8,8.608108108108109,10.0,8.607142857142858,8.8125,8.61111111111111,7.869565217391305,8.0,9.53061224489796,8.25,9.133333333333333,,9.0,9.384615384615383,9.529411764705882,9.8,,3.8333333333333335,7.0
120,9.798076923076923,9.714285714285714,,9.675496688741722,,10.0,9.8,9.745454545454546,9.702127659574469,9.9375,9.688888888888888,9.428571428571429,10.0,,,9.627118644067796,,9.5,9.9,10.0,10.0,9.923076923076923,7.0,10.0,9.64935064935065,,9.575,9.903846153846152,9.714285714285714,6.8,9.1,9.944444444444445,,9.91891891891892,10.0,,9.705882352941176,9.972602739726028,10.0,,9.875,
121,7.571428571428571,7.373134328358209,8.5,7.1528662420382165,5.8,7.0,8.099009900990099,6.764705882352941,7.064102564102564,7.846153846153846,5.9,7.833333333333333,7.833333333333333,8.0,5.0,7.190476190476191,7.388888888888889,8.222222222222221,8.416666666666666,6.136363636363637,8.5625,7.0,8.285714285714286,8.238095238095237,7.016666666666667,7.5,7.414634146341464,7.807017543859649,7.972972972972973,6.0,,7.842105263157895,,7.395833333333333,7.666666666666667,8.288135593220339,7.648648648648648,7.657894736842105,8.857142857142858,3.6666666666666665,,
122,7.702127659574468,7.931034482758621,,7.642857142857143,4.0,7.285714285714286,8.03225806451613,6.666666666666667,7.564102564102564,7.0,6.642857142857143,9.0,9.0,,,7.857142857142857,2.0,6.0,8.428571428571429,7.666666666666667,8.454545454545455,7.916666666666667,8.0,8.666666666666666,7.229166666666667,,7.657534246575342,7.133333333333334,8.0,6.0,5.0,7.84313725490196,,7.380952380952381,,8.4,7.357142857142857,8.294117647058824,8.666666666666666,,9.0,
123,8.166666666666666,8.363636363636363,,7.5813953488372094,7.5,7.75,7.26530612244898,7.0,7.619047619047619,,8.0,8.066666666666666,7.444444444444445,7.0,7.0,6.857142857142857,,7.5,8.125,6.0,8.0,7.333333333333333,7.25,7.916666666666667,7.0588235294117645,8.25,8.0,7.571428571428571,9.0,7.133333333333334,,7.615384615384615,5.0,7.8,10.0,7.333333333333333,8.0,7.476190476190476,8.333333333333334,,5.8,5.285714285714286
124,7.748031496062992,7.681159420289855,,7.452380952380952,,8.11111111111111,7.975609756097561,7.318181818181818,7.7375,8.222222222222221,7.0,6.333333333333333,7.4,7.0,,8.555555555555555,7.166666666666667,8.0,7.625,,8.054054054054054,7.0,10.0,7.666666666666667,7.739130434782608,,7.390243902439025,7.628571428571429,8.2,7.0,,7.7073170731707314,,8.0,8.0,7.5,7.163265306122449,8.415094339622641,8.857142857142858,,8.0,
125,8.733333333333333,9.11111111111111,,8.74074074074074,,,8.789473684210526,8.5,9.1,10.0,7.555555555555555,8.857142857142858,8.333333333333334,,,8.571428571428571,,8.0,9.0,8.0,9.571428571428571,9.0,9.0,9.0,8.384615384615385,9.5,8.894736842105264,8.125,9.090909090909092,9.0,,9.090909090909092,,9.272727272727272,10.0,8.5,9.5,8.96,9.5,,10.0,
126,7.618181818181818,8.0,,7.919540229885057,5.5,7.2,8.125,7.882352941176471,7.592592592592593,6.888888888888889,7.615384615384615,6.333333333333333,6.777777777777778,9.0,6.0,8.285714285714286,7.0,7.714285714285714,7.75,8.166666666666666,7.521739130434782,8.0,10.0,7.571428571428571,7.9375,,8.0,8.052631578947368,8.416666666666666,7.0,8.0,7.78125,,8.157894736842104,9.0,7.4,7.466666666666667,7.611111111111111,8.0,,8.0,
127,7.962264150943396,7.653846153846154,,8.297619047619047,,8.0,8.258064516129032,6.75,7.64,6.666666666666667,6.875,9.0,7.555555555555555,8.0,,7.428571428571429,7.5,6.2,8.11111111111111,8.0,7.9,9.272727272727272,7.5,7.888888888888889,7.970588235294118,9.0,8.369565217391305,8.125,7.416666666666667,9.5,,8.614035087719298,,8.642857142857142,,8.25,8.5,8.161290322580646,6.8,,,
128,8.052631578947368,8.210526315789474,7.25,8.156626506024097,,8.666666666666666,8.12962962962963,6.833333333333333,8.0,8.0,7.2,8.285714285714286,8.0,,9.0,8.0,7.6,8.076923076923077,8.090909090909092,,8.6,8.6,7.5,8.363636363636363,7.758620689655173,8.5,8.08,8.258064516129032,7.833333333333333,7.666666666666667,8.0,8.24561403508772,,8.176470588235293,8.6,8.347826086956522,8.055555555555555,8.153846153846153,7.75,,7.0,
129,8.606060606060606,9.083333333333334,7.666666666666667,8.710526315789474,9.0,8.3,8.807017543859649,8.11111111111111,8.878787878787879,8.25,7.916666666666667,9.7,8.444444444444445,9.0,,8.916666666666666,9.0,8.538461538461538,9.444444444444445,8.714285714285714,9.142857142857142,8.0,9.0,9.083333333333334,8.52,10.0,8.543478260869565,8.5,8.9375,9.0,,8.390243902439025,,8.695652173913043,8.4,8.0,9.0,8.833333333333334,9.5,,9.0,
130,10.0,10.0,,9.333333333333334,8.0,,9.571428571428571,8.0,9.6,9.333333333333334,8.0,10.0,9.0,,,10.0,,,,9.571428571428571,9.5,,,9.25,9.5,,9.461538461538462,10.0,9.0,,9.4,9.25,,9.625,,9.0,10.0,,,,8.0,
131,7.137931034482759,7.595238095238095,6.0,7.222222222222222,,6.571428571428571,7.444444444444445,6.4,7.48936170212766,6.714285714285714,6.35,8.333333333333334,7.0,8.0,,7.875,7.333333333333333,6.875,7.5,7.5,7.272727272727272,7.5,6.75,7.294117647058823,7.0285714285714285,6.333333333333333,6.98,6.862068965517241,7.333333333333333,7.272727272727272,,7.236842105263157,,7.4,5.0,7.0,7.388888888888889,7.354166666666667,7.25,,7.333333333333333,
133,8.576923076923077,7.615384615384615,8.0,8.266666666666667,,9.11111111111111,7.65,8.5,7.730769230769231,,8.5,8.833333333333334,9.25,9.666666666666666,,7.923076923076923,,6.333333333333333,10.0,,8.5,,,9.0,7.884615384615385,,8.0,7.454545454545454,9.0,8.222222222222221,5.0,7.857142857142857,9.333333333333334,8.6,,8.5,7.428571428571429,8.576923076923077,,,8.777777777777779,8.0
134,6.892857142857143,6.466666666666667,,6.636363636363637,,8.0,7.580645161290323,5.666666666666667,7.066666666666666,3.5,,8.0,7.333333333333333,,,7.0,6.4,8.0,8.625,,8.222222222222221,7.0,9.0,7.666666666666667,6.666666666666667,7.0,6.789473684210527,7.428571428571429,7.5,,,6.8478260869565215,,7.5,7.0,6.636363636363637,6.894736842105263,7.714285714285714,8.666666666666666,,,
135,5.012578616352202,5.2682926829268295,7.0,5.910714285714286,4.5,5.1,5.475,4.433333333333334,5.595238095238095,5.095238095238095,4.047619047619048,5.545454545454546,4.038461538461538,,,5.051282051282051,8.0,5.0,5.724137931034483,5.0,5.072727272727272,6.3,5.411764705882353,5.159090909090909,5.079365079365079,5.0,5.466666666666667,5.015384615384615,4.735294117647059,6.0,6.0,6.239130434782608,,6.63265306122449,6.0,6.285714285714286,5.724137931034483,5.202702702702703,5.5,,4.25,
136,8.394366197183098,8.428571428571429,,8.0,,7.0,8.518518518518519,7.052631578947368,8.363636363636363,7.545454545454546,6.714285714285714,10.0,8.272727272727273,,,8.6,7.5,8.5,8.916666666666666,7.5,8.5,9.0,9.0,8.736842105263158,7.770833333333333,,7.790697674418604,8.052631578947368,8.0,8.2,,8.365384615384615,,8.523809523809524,,8.666666666666666,8.8125,8.347826086956522,9.428571428571429,,8.666666666666666,
137,8.368421052631579,8.5,,8.708333333333334,,8.0,8.777777777777779,,8.428571428571429,7.0,,8.5,6.0,9.0,,9.0,,,9.4,,8.5,8.0,,6.5,7.5,,8.470588235294118,8.5,8.25,,,8.619047619047619,,9.0,8.0,8.6,8.6,8.88888888888889,8.5,,,
138,8.026315789473685,7.722222222222222,8.0,8.069767441860465,,8.0,8.405405405405405,8.0,7.625,7.0,6.428571428571429,9.0,8.2,,,8.0,,9.5,8.666666666666666,8.333333333333334,8.0,8.0,9.0,8.181818181818182,7.864864864864865,,7.916666666666667,8.6,8.125,7.5,,8.0,,8.368421052631579,,8.636363636363637,8.2,7.827586206896552,8.625,,8.0,
139,8.833333333333334,9.0,,9.333333333333334,,10.0,9.11111111111111,,9.0,,,9.5,8.0,,,,,,9.25,,9.2,9.0,,9.0,9.5,,10.0,8.0,9.0,9.0,,8.833333333333334,,9.0,,,9.2,8.714285714285714,,,,
141,9.5,,,7.0,,9.0,,7.0,9.5,,,,,,,,,,,,,,,,7.0,,7.0,,7.0,,,,,,,,10.0,,,,,
143,8.275,8.333333333333334,,8.333333333333334,,8.333333333333334,7.878787878787879,7.875,8.038461538461538,8.125,7.5,8.75,7.4,7.0,,8.5,,7.0,8.0,7.375,8.5,,7.0,7.4,8.08108108108108,,8.10204081632653,8.6,8.555555555555555,8.0,7.0,8.235294117647058,7.857142857142857,8.142857142857142,,9.0,8.916666666666666,8.166666666666666,6.857142857142857,,7.5,
145,7.695431472081219,8.061224489795919,8.0,7.458715596330276,9.0,7.44,8.092783505154639,6.114285714285714,7.537313432835821,7.916666666666667,6.080645161290323,8.125,8.090909090909092,8.0,8.0,7.333333333333333,6.727272727272728,7.606060606060606,8.068965517241379,7.444444444444445,8.148936170212766,7.333333333333333,8.5,8.0625,7.30817610062893,7.25,7.282051282051282,7.813333333333333,7.6,7.833333333333333,6.0,8.032608695652174,,8.2,7.5,8.636363636363637,7.574468085106383,7.704918032786885,8.166666666666666,,7.666666666666667,
146,6.791946308724833,6.869047619047619,,6.809302325581395,5.0,6.7727272727272725,7.381294964028777,6.314814814814815,6.842105263157895,7.107142857142857,6.7,7.4,7.052631578947368,7.222222222222222,9.0,6.342857142857143,6.222222222222222,7.0,7.285714285714286,7.15,7.173913043478261,4.4,6.5,7.04,7.107981220657277,,6.933333333333334,6.880952380952381,6.944444444444445,7.164835164835165,5.428571428571429,7.026086956521739,7.45,7.226190476190476,6.0,7.045454545454546,6.806451612903226,6.892156862745098,7.0,,5.6923076923076925,7.111111111111111
147,8.147540983606557,8.304347826086957,,8.29182879377432,7.0,8.0,8.582191780821917,7.428571428571429,8.256198347107437,8.636363636363637,7.928571428571429,8.666666666666666,7.666666666666667,9.625,8.243243243243244,8.192307692307692,8.0,7.954545454545454,8.461538461538462,7.942857142857143,8.352941176470589,8.333333333333334,8.428571428571429,8.428571428571429,8.297619047619047,8.0,8.337662337662337,8.26086956521739,8.608695652173912,8.131147540983607,7.5,8.195652173913043,8.0,8.477064220183486,8.6,9.142857142857142,8.241379310344827,8.3125,9.3,,7.5,
